stock_id,sci_name,sp_name,ISSCAAP_Group,fishing_region,bbmsy_q2.5,bbmsy_q25,bbmsy_q50,bbmsy_q75,bbmsy_q97.5,bbmsy_sd,bbmsy_mean,startbio,year,r,k,msy,F,catch,Dom_level
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.056784977,1.257252481,1.423293475,1.620516166,1.895312715,0.231171904,1.443150894,116777.6195,1950,0.44084478,183351.3884,19330.56871,0.22042239,1000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.200285708,1.423073082,1.582791244,1.733465044,1.942844165,0.202615689,1.577959982,116777.6195,1951,0.44084478,183351.3884,19330.56871,0.22042239,1000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.301060944,1.553323215,1.68936451,1.811490738,1.969031739,0.175828867,1.67693604,116777.6195,1952,0.44084478,183351.3884,19330.56871,0.22042239,1000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.403371774,1.646009614,1.761557819,1.860020005,1.971163737,0.152215994,1.742962202,116777.6195,1953,0.44084478,183351.3884,19330.56871,0.22042239,1000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.483204202,1.707053928,1.804781157,1.887841613,1.98465553,0.130371722,1.788600839,116777.6195,1954,0.44084478,183351.3884,19330.56871,0.22042239,1000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.538481774,1.738910755,1.822091627,1.897383482,1.986254148,0.114951402,1.808939675,116777.6195,1955,0.44084478,183351.3884,19330.56871,0.22042239,1500,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.588124657,1.755737725,1.83295786,1.901725552,1.986481638,0.10500351,1.821715792,116777.6195,1956,0.44084478,183351.3884,19330.56871,0.22042239,1500,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.613552304,1.767008365,1.839289384,1.904775742,1.986215058,0.099081138,1.830905097,116777.6195,1957,0.44084478,183351.3884,19330.56871,0.22042239,1500,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.629904222,1.776155433,1.849528827,1.911419043,1.987848776,0.09452207,1.839343473,116777.6195,1958,0.44084478,183351.3884,19330.56871,0.22042239,1500,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.649704718,1.782035237,1.849168676,1.912843119,1.986741873,0.090971649,1.842087296,116777.6195,1959,0.44084478,183351.3884,19330.56871,0.22042239,1500,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.64820106,1.781878087,1.847327482,1.907822003,1.984536082,0.090202151,1.83945451,116777.6195,1960,0.44084478,183351.3884,19330.56871,0.22042239,2000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.6446402,1.777019677,1.845916388,1.905770953,1.985008272,0.091188982,1.836831869,116777.6195,1961,0.44084478,183351.3884,19330.56871,0.22042239,2000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.640085204,1.778522543,1.848812224,1.910048043,1.986466907,0.092327286,1.839695933,116777.6195,1962,0.44084478,183351.3884,19330.56871,0.22042239,2000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.637693271,1.782788133,1.850396025,1.909454152,1.985636951,0.091682561,1.840276086,116777.6195,1963,0.44084478,183351.3884,19330.56871,0.22042239,2000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.652797318,1.784181555,1.850078538,1.908443033,1.983145963,0.0876226,1.842580409,116777.6195,1964,0.44084478,183351.3884,19330.56871,0.22042239,2000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.648228858,1.777004488,1.843478578,1.904745147,1.984343782,0.090249737,1.836217736,116777.6195,1965,0.44084478,183351.3884,19330.56871,0.22042239,3000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.63992012,1.773430713,1.838332173,1.905009718,1.981431643,0.092002113,1.833379442,116777.6195,1966,0.44084478,183351.3884,19330.56871,0.22042239,3000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.630774864,1.769600938,1.838180519,1.90342194,1.982337125,0.092716848,1.83181875,116777.6195,1967,0.44084478,183351.3884,19330.56871,0.22042239,3000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.631342368,1.770717803,1.842405418,1.906265384,1.985406331,0.09357115,1.834082007,116777.6195,1968,0.44084478,183351.3884,19330.56871,0.22042239,3000,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.632786403,1.774102232,1.845773167,1.910058662,1.987675191,0.095407959,1.835865662,116777.6195,1969,0.44084478,183351.3884,19330.56871,0.22042239,3500,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.618243402,1.762322036,1.833217251,1.895724973,1.980278602,0.094863242,1.824412955,116777.6195,1970,0.44084478,183351.3884,19330.56871,0.22042239,4800,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.605583775,1.740673339,1.811459217,1.875952065,1.977680826,0.097758363,1.805631365,116777.6195,1971,0.44084478,183351.3884,19330.56871,0.22042239,6400,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.580607939,1.723676341,1.795072064,1.870796056,1.971322154,0.102762161,1.793120915,116777.6195,1972,0.44084478,183351.3884,19330.56871,0.22042239,6900,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.565073971,1.720687908,1.796470004,1.871973953,1.975482194,0.107005692,1.791394503,116777.6195,1973,0.44084478,183351.3884,19330.56871,0.22042239,6100,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.526616118,1.678288088,1.750224485,1.823689482,1.954341066,0.108428096,1.748654668,116777.6195,1974,0.44084478,183351.3884,19330.56871,0.22042239,10372,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.483141727,1.63509927,1.709989675,1.790722687,1.928242593,0.114331809,1.709966182,116777.6195,1975,0.44084478,183351.3884,19330.56871,0.22042239,11481,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.449903561,1.593657804,1.672616008,1.758665886,1.902462217,0.117487895,1.674972835,116777.6195,1976,0.44084478,183351.3884,19330.56871,0.22042239,12372,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.455373881,1.612669964,1.696291587,1.774935301,1.923576197,0.119379041,1.692746719,116777.6195,1977,0.44084478,183351.3884,19330.56871,0.22042239,8574,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.466072345,1.633385766,1.720058051,1.806860966,1.937480248,0.122271844,1.716003762,116777.6195,1978,0.44084478,183351.3884,19330.56871,0.22042239,7140,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.459937608,1.636861129,1.717737564,1.798982921,1.932723738,0.120794923,1.715312138,116777.6195,1979,0.44084478,183351.3884,19330.56871,0.22042239,8906,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.465275701,1.628000337,1.707461452,1.786085828,1.928748313,0.117487875,1.705009935,116777.6195,1980,0.44084478,183351.3884,19330.56871,0.22042239,9859,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.396724753,1.558550213,1.645649787,1.723093357,1.875392517,0.120608261,1.640071811,116777.6195,1981,0.44084478,183351.3884,19330.56871,0.22042239,14926,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.403538078,1.569595078,1.650473103,1.735824377,1.891805586,0.125692551,1.650201048,116777.6195,1982,0.44084478,183351.3884,19330.56871,0.22042239,10279,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.330319536,1.497987861,1.585881057,1.664840989,1.825786508,0.124605674,1.581367299,116777.6195,1983,0.44084478,183351.3884,19330.56871,0.22042239,17026,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.318758408,1.485814179,1.569802889,1.663757621,1.823022759,0.130024567,1.571384992,116777.6195,1984,0.44084478,183351.3884,19330.56871,0.22042239,13472,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.314606944,1.505285057,1.597688919,1.685282671,1.858584683,0.136668917,1.594012595,116777.6195,1985,0.44084478,183351.3884,19330.56871,0.22042239,10913,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.326201948,1.511559539,1.60379757,1.69711121,1.851489235,0.135779507,1.60042337,116777.6195,1986,0.44084478,183351.3884,19330.56871,0.22042239,11756,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.303798652,1.490898286,1.575194337,1.663909136,1.82558146,0.133990493,1.574705366,116777.6195,1987,0.44084478,183351.3884,19330.56871,0.22042239,14215,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.275076627,1.455573589,1.549590399,1.635362706,1.801368525,0.134458895,1.54358265,116777.6195,1988,0.44084478,183351.3884,19330.56871,0.22042239,15441,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.258227445,1.440787441,1.536786202,1.623424079,1.788660866,0.136676618,1.532251773,116777.6195,1989,0.44084478,183351.3884,19330.56871,0.22042239,14253,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.216984094,1.404670555,1.502632775,1.59111442,1.765061644,0.14081693,1.497146052,116777.6195,1990,0.44084478,183351.3884,19330.56871,0.22042239,16778,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.207860401,1.400309915,1.497166389,1.59610235,1.769148109,0.145319886,1.496445706,116777.6195,1991,0.44084478,183351.3884,19330.56871,0.22042239,14263,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.181063348,1.378970552,1.479005384,1.572788296,1.749420009,0.145359726,1.47499717,116777.6195,1992,0.44084478,183351.3884,19330.56871,0.22042239,16027,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.16855071,1.3697424,1.470788915,1.564576219,1.740176807,0.14682724,1.465157613,116777.6195,1993,0.44084478,183351.3884,19330.56871,0.22042239,15263,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.194744503,1.411897283,1.519033565,1.625097271,1.803105343,0.154371686,1.514851565,116777.6195,1994,0.44084478,183351.3884,19330.56871,0.22042239,10538,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.264265079,1.478985929,1.584652002,1.686161031,1.864687254,0.155041235,1.579592198,116777.6195,1995,0.44084478,183351.3884,19330.56871,0.22042239,8040,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.32984603,1.534720104,1.641942876,1.744875813,1.917599606,0.153418051,1.635881031,116777.6195,1996,0.44084478,183351.3884,19330.56871,0.22042239,7183,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.325430565,1.53241899,1.632526922,1.735221559,1.894035974,0.146545095,1.62936387,116777.6195,1997,0.44084478,183351.3884,19330.56871,0.22042239,11443,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.314046019,1.501014286,1.596521184,1.68607923,1.853629422,0.137715643,1.593047206,116777.6195,1998,0.44084478,183351.3884,19330.56871,0.22042239,14486,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.275409219,1.467286915,1.556341322,1.649641621,1.834070233,0.136816703,1.556691349,116777.6195,1999,0.44084478,183351.3884,19330.56871,0.22042239,15746,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.270464507,1.448866124,1.539599494,1.625630094,1.80792155,0.135352613,1.53830202,116777.6195,2000,0.44084478,183351.3884,19330.56871,0.22042239,14891,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.201737371,1.36699786,1.458330492,1.547630891,1.726051602,0.13360118,1.459064257,116777.6195,2001,0.44084478,183351.3884,19330.56871,0.22042239,20464,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.15113807,1.318705061,1.410710735,1.501430196,1.680314762,0.136141167,1.412444543,116777.6195,2002,0.44084478,183351.3884,19330.56871,0.22042239,19114,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.132682859,1.309819303,1.408806519,1.502268631,1.696791846,0.141787527,1.408539678,116777.6195,2003,0.44084478,183351.3884,19330.56871,0.22042239,16716,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.169510897,1.344388839,1.440122473,1.546084279,1.726691439,0.146252438,1.443490121,116777.6195,2004,0.44084478,183351.3884,19330.56871,0.22042239,13096,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.175899432,1.359213412,1.463417243,1.559436053,1.738725343,0.144276189,1.460073819,116777.6195,2005,0.44084478,183351.3884,19330.56871,0.22042239,13634,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.175184504,1.35329824,1.451163102,1.55421154,1.74001028,0.144809295,1.454761223,116777.6195,2006,0.44084478,183351.3884,19330.56871,0.22042239,15527,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.151683603,1.32206068,1.416538376,1.518091838,1.698523923,0.142016459,1.418633758,116777.6195,2007,0.44084478,183351.3884,19330.56871,0.22042239,18590,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.195038022,1.363447542,1.468083243,1.573092879,1.748484862,0.145573847,1.469055677,116777.6195,2008,0.44084478,183351.3884,19330.56871,0.22042239,11654,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.240286316,1.394671615,1.494721229,1.600928144,1.777415801,0.142427855,1.498546742,116777.6195,2009,0.44084478,183351.3884,19330.56871,0.22042239,12700,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,1.152726151,1.292878586,1.384173122,1.469322958,1.658084835,0.127775384,1.38631134,116777.6195,2010,0.44084478,183351.3884,19330.56871,0.22042239,24607,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,0.989220848,1.107156899,1.186378208,1.282772077,1.483030498,0.12793673,1.201254076,116777.6195,2011,0.44084478,183351.3884,19330.56871,0.22042239,33203,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,0.838439147,0.952343427,1.038955564,1.15492191,1.355274062,0.139061015,1.059329065,116777.6195,2012,0.44084478,183351.3884,19330.56871,0.22042239,31288,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,0.693773045,0.811145246,0.915362015,1.047303549,1.267650678,0.157179903,0.935046705,116777.6195,2013,0.44084478,183351.3884,19330.56871,0.22042239,30264,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,0.689110684,0.809383037,0.930597129,1.090588989,1.313640428,0.175752265,0.954210963,116777.6195,2014,0.44084478,183351.3884,19330.56871,0.22042239,17466,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,0.64763828,0.77388124,0.920665533,1.091801271,1.334056981,0.196306343,0.940735354,116777.6195,2015,0.44084478,183351.3884,19330.56871,0.22042239,20046,CBA
Aequipecten_opercularis-Atlantic_Northeast,Aequipecten opercularis,Queen scallop,"Scallops, pectens",Atlantic Northeast,0.617615644,0.75992348,0.927494174,1.115871363,1.358970773,0.216472537,0.945989616,116777.6195,2016,0.44084478,183351.3884,19330.56871,0.22042239,18138,CBA
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,1.12623588,1.393766711,1.562653233,1.724534019,1.941887879,0.220526998,1.554216282,193457.2147,1974,0.331840738,272904.4819,21955.47608,0.165920369,1,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,1.260004011,1.52389253,1.668450152,1.800231179,1.966292549,0.18982134,1.65417767,193457.2147,1975,0.331840738,272904.4819,21955.47608,0.165920369,1443,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,1.23325814,1.455346981,1.569183095,1.68673474,1.862766875,0.165457403,1.564709543,193457.2147,1976,0.331840738,272904.4819,21955.47608,0.165920369,25440,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,1.169929512,1.368133533,1.469824842,1.574006653,1.752792774,0.149491351,1.468697726,193457.2147,1977,0.331840738,272904.4819,21955.47608,0.165920369,28965,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,1.10293721,1.26687558,1.360493471,1.455902537,1.646371046,0.140756174,1.364106058,193457.2147,1978,0.331840738,272904.4819,21955.47608,0.165920369,32592,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,1.038273019,1.200795632,1.285742995,1.382517157,1.570359122,0.135039443,1.292407462,193457.2147,1979,0.331840738,272904.4819,21955.47608,0.165920369,30121,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.99150186,1.139231694,1.226301687,1.311301134,1.491571499,0.129436857,1.230541649,193457.2147,1980,0.331840738,272904.4819,21955.47608,0.165920369,29772,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.918170782,1.049117381,1.128913162,1.218328206,1.395688125,0.124313265,1.137613614,193457.2147,1981,0.331840738,272904.4819,21955.47608,0.165920369,34072,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.903473764,1.030371144,1.106595757,1.190152333,1.369492621,0.119613979,1.115128351,193457.2147,1982,0.331840738,272904.4819,21955.47608,0.165920369,25547,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.803735236,0.922712001,0.99609013,1.084758507,1.270553839,0.119150208,1.00823326,193457.2147,1983,0.331840738,272904.4819,21955.47608,0.165920369,36823,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.673569102,0.78748312,0.861443078,0.950370941,1.143987341,0.121120966,0.873214446,193457.2147,1984,0.331840738,272904.4819,21955.47608,0.165920369,40578,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.636579023,0.745138735,0.823555187,0.913630162,1.103542491,0.123390945,0.835824512,193457.2147,1985,0.331840738,272904.4819,21955.47608,0.165920369,26733,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.641390572,0.749922996,0.830352308,0.919775844,1.110549864,0.122800922,0.841318575,193457.2147,1986,0.331840738,272904.4819,21955.47608,0.165920369,20841,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.618211044,0.730668952,0.81019241,0.902252382,1.086385798,0.123278687,0.82173003,193457.2147,1987,0.331840738,272904.4819,21955.47608,0.165920369,23959,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.614687045,0.731349425,0.807784956,0.898089864,1.082563951,0.122247335,0.818512665,193457.2147,1988,0.331840738,272904.4819,21955.47608,0.165920369,21609,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.583408311,0.706577432,0.786048745,0.872115656,1.064119529,0.124432751,0.794987605,193457.2147,1989,0.331840738,272904.4819,21955.47608,0.165920369,24335,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.552149325,0.672692257,0.750980886,0.841117162,1.040142376,0.125350101,0.763230163,193457.2147,1990,0.331840738,272904.4819,21955.47608,0.165920369,24878,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.695834229,0.813720164,0.889764223,0.971236969,1.16000706,0.118498153,0.899224875,193457.2147,1991,0.331840738,272904.4819,21955.47608,0.165920369,2513,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.640641489,0.747310582,0.823054429,0.908428225,1.096999715,0.118046922,0.833560321,193457.2147,1992,0.331840738,272904.4819,21955.47608,0.165920369,30279,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.633290252,0.744866277,0.818852545,0.900550356,1.087335311,0.115039978,0.828408036,193457.2147,1993,0.331840738,272904.4819,21955.47608,0.165920369,21648,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.604520601,0.714770252,0.780803809,0.862195602,1.045483532,0.112898459,0.794905696,193457.2147,1994,0.331840738,272904.4819,21955.47608,0.165920369,25209,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.642468966,0.745981316,0.810615251,0.889267247,1.076917745,0.111733945,0.824719616,193457.2147,1995,0.331840738,272904.4819,21955.47608,0.165920369,16712,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.649897801,0.746525164,0.808069785,0.883700823,1.068033466,0.108066194,0.821977063,193457.2147,1996,0.331840738,272904.4819,21955.47608,0.165920369,21227,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.567724876,0.6569638,0.716572832,0.794819079,0.988923853,0.107571086,0.733027969,193457.2147,1997,0.331840738,272904.4819,21955.47608,0.165920369,32692,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.538368695,0.626771748,0.684369618,0.761886266,0.952166338,0.106447441,0.7012788,193457.2147,1998,0.331840738,272904.4819,21955.47608,0.165920369,24012,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.495391834,0.582200301,0.639167679,0.717002393,0.908254498,0.107349247,0.656821503,193457.2147,1999,0.331840738,272904.4819,21955.47608,0.165920369,25349,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.422101153,0.516858354,0.581975402,0.658396602,0.854244505,0.111803211,0.596629786,193457.2147,2000,0.331840738,272904.4819,21955.47608,0.165920369,26885,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.477187305,0.572807314,0.634622817,0.712597181,0.911737945,0.112338391,0.651438921,193457.2147,2001,0.331840738,272904.4819,21955.47608,0.165920369,10201,Domestic
Anadara_granosa-Indian Ocean_Eastern,Anadara granosa,Blood cockle,"Clams, cockles, arkshells",Indian Ocean Eastern,0.5045851,0.595198645,0.660580438,0.737114256,0.944572081,0.111401529,0.675220558,193457.2147,2002,0.331840738,272904.4819,21955.47608,0.165920369,15353,Domestic
